ID,EADC_IAC,FY,SIC,SALES,EMPLOYEES,PLANT_AREA,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,SOURC_ELEC,USAGE_ELEC,COST_ELEC,USAGE_DEMD,COST_DEMD,ELECT_FEES,USAGE_NAT,COST_NAT,USAGE_LPG,COST_LPG,USAGE_FO1,COST_FO1,USAGE_FO2,COST_FO2,USAGE_FO4,COST_FO4,USAGE_FO6,COST_FO6,USAGE_COAL,COST_COAL,USAGE_WOOD,COST_WOOD,USAGE_PAPR,COST_PAPER,USAGE_OGAS,COST_OGAS,USAGE_OTHE,COST_OTHER,NRGCOSTTOT,TOT_WATER,COST_WATER,TOT_NHAZL,COST_NHAZL,TOT_HAZL,COST_HAZL,TOT_NHSW,COST_NHSW,TOT_HAZSW,COST_HAZSW,TOT_GASW,COST_GASW,WSTCOSTTOT,STATE,NAICS
WV0359,WV,2007,3411,16000000,98,77000,Metal castings of cases and shells,1,40000000,6000,11,59819,5835974,326959,0,0,0,6265,69557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396516,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,332431
WV0358,WV,2007,3089,6000000,27,25000,Polyethylene containment tanks,1,24000,8568,14,15037,1467000,81216,3338,3338,194,51082,612376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697124,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,332420
WV0357,WV,2007,3089,6300000,51,37500,contract injection molded components,2,1800000,6000,13,24129,2354080,207756,0,0,0,731,10369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218125,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,333511
WV0356,WV,2007,3549,13000000,60,161851,Metal forming presses,1,100,2574,17,14303,1395366,55276,5019,48885,1860,11141,137044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243065,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,333513
WV0355,WV,2007,3466,50000000,132,276021,crowns and closures,1,330000000,6240,17,156155,15234666,372760,32420,278805,9622,97768,1299006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960193,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332115
WV0354,WV,2007,3081,35000000,105,67000,Flexible Packaging,2,18000000,8568,13,80724,7875519,220593,13740,119892,5000,5669,76040.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421525.1,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,326111
WV0353,WV,2007,2013,60000000,270,65000,Pork and beef patties,2,50000000,4160,14,147675,14407296,335582,31594,268559,6905,133084,1726492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337538,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,311612
WV0352,WV,2006,2759,13000000,55,55000,Commercial Printing,1,6000000,6240,12,17038,1662228,167646,0,0,2349,989,17511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187506,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,323119
WV0351,WV,2006,2759,30000000,180,100000,printed material,0,12000000,6864,13,39020,3806816,319718,9453,35628,1092,2515,31968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388406,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,323119
WV0350,WV,2006,2653,50000000,130,250000,Corrugated Packaging Boxes,6,540000,6240,17,81651,7965912,319413,17223,93533,-17438,62845,686289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081797,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,322211
WV0349,WV,2006,3365,50000000,230,156000,Permanent and semi-permanent aluminum castings,2,14721119,6240,12,137720,13436088,732602,26516,199593,2858,276614,2940494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875547,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331524
WV0348,WV,2006,3297,11600000,79,84000,Refractory materials & ceramic products,3,3075,6240,17,25545,2492160,204408,0,0,0,28569,295981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500389,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,327125
WV0347,WV,2006,3316,40000000,155,152000,Forged Hard Steel Rolls,2,43000000,8760,11,112508,10976400,852166,17604,2485,2899,120933,1754369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611919,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,331111
WV0346,WV,2006,2899,27000000,19,100400,chemicals for the oil and natural gas drilling industry,2,22000000,4160,9,13151,1283073,89842,0,0,0,9538,130136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219978.4,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,325998
WV0345,WV,2006,3645,160000000,401,520000,Incandescent Lamp Products,1,500000000,8400,13,281576,27470798,647790,47713,407019,0,171617,1714379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769188,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,335121
WV0344,WV,2006,3674,75000000,480,180000,photovoltaic cells and wafers,0,65,8400,14,483626,47183065,2900815,76210,192283,87833,6106,77860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258791,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,334413
WV0343,WV,2006,3624,66000000,160,899000,Speciality Graphite,0,0,5824,6,785765,76660000,1607560,177214,1338122,0,491893,4771868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7717550,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,335991
WV0342,WV,2006,2086,100000000,370,450000,Dairy,5,75000,8760,17,624073,60885145,1364436,106421,806671,155767,445178,3768559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6095433,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,311930
WV0341,WV,2006,3861,45000000,100,88000,Micro Toner and Ribbons,2,790000,3016,12,31726,3095240,86605,12267,99487,0,7983,86925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273017,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,325992
WV0340,WV,2006,2821,34000000,110,128000,olefin foams polypropylene and polyethylene,3,3264,8568,13,169160,16503374,433048,28883,216006,28883,134217,1232952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910889,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,326113
WV0339,WV,2006,3469,6200000,130,150000,Automotive metal stamping and assemblies,2,2500000,2550,10,21200,2068275,161539,7287,49712,325,15163,138108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349684,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332116
WV0338,WV,2006,2821,40000000,140,250000,Thermoplastics Resins,2,25000000,6000,15,111315,10860000,535757,25631,202206,1024,1178,14714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753701,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,325211
WV0337,WV,2006,3089,18400000,200,100000,Customized Injection Molded Plastics,2,7600000,6000,13,90949,8873100,471424,17322,111945,32322,1099,12725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628416,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,333511
WV0336,WV,2006,3089,11000000,100,112000,Blow Molded Plastics,2,10000000,8565,9,97785,9540000,553227,16536,141801,880,207,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698418,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,337215
WV0335,WV,2006,2752,50000000,200,110000,Printed Materials,1,900000000,8760,8,147600,14400000,654685,37458,325510,0,101443,799067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779262,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,323114
WV0334,WV,2006,3089,45000000,160,190000,Industrial Storage Bins,2,24500000,8400,12,136327,13300200,899353,22768,200721,1689,10148,106204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207967,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,337215
WV0333,WV,2006,2421,8000000,60,22500,Hardwood Lumber,0,25000000,5062,6,48099,4692600,91224,11643,104696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195920,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,321113
WV0332,WV,2006,3089,50000000,200,175000,Custom Plastic Molds,2,19300000,8400,11,226815,22128315,918686,38644,144427,-48959,923,10034.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024188.51,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,326160
WV0331,WV,2006,3496,40000000,200,160000,Hose and Tubing,6,48000,6240,11,55893,5452982,98110,12155,174387,47664,15614,120571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440732,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331210
WV0330,WV,2005,3613,128000000,246,130000,High Voltage Circuit Breaker,1,37440,7488,8,28856,2815200,108353,6030,30941,8366,139,22122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169782,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,335932
WV0329,WV,2005,3568,45000000,332,440000,Iron and Steel Castings,2,41250000,7488,11,137038.4,13369600,542669,32255,170952,-47385,68657,565064,0,0,0,0,1512,17820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249120,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,333613
WV0328,WV,2005,2035,20000000,65,51498,Horse Radish Food Condiments,2,32500000,3120,10,26518.8,2587200,190801,5587.5,26955,2613,3401,35014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255383,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,311941
WV0327,WV,2005,2891,20000000,35,44000,Water Based Adhesives,3,22000000,4160,14,13435.782,1310808,68718,0,0,0,15879,157567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226285,2374800,5609.61,0,0,0,0,0,0,0,0,0,0,5609.61,WV,325520
WV0326,WV,2005,3479,3800000,52,69500,Metal Plated Products,1,18000000,2860,12,15895.66925,1550797,54721,6315,69284,2407,25088,178841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305253,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332812
WV0325,WV,2005,3053,6500000,100,155000,Rubber Seals for Automotive Vehicles,2,2204623,6000,13,41318.775,4031100,260035,0,0,11783,6008,54816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326634,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,339991
WV0324,WV,2005,2448,7000000,35,35000,Press Wood Pallets,3,40000,6240,12,56749.125,5536500,350087,0,0,6678,70043,375885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732650,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,321920
WV0323,WV,2005,3479,10000000,78,100000,Lined-pipes and fittings,1,400000,2860,14,14825.067,1446348,58029,6204,24015,905,6609,53204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136153,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,332812
WV0322,WV,2005,2732,15000000,157,109000,printing of law texts,2,13000000,7488,12,46602.24,4546560,101173,10549,139889,19798,4372,37702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298562,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,323119
WV0321,WV,2005,3316,4500000,75,55000,Ground and Machined Parts,1,4800000,4862,10,19926,1944000,152855,5923,39589,1593,5381,53550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247587,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331221
WV0320,WV,2005,3366,35000000,165,104000,Machine Tool Products,1,10400000,6656,16,18523.8,1807200,144112,4966,33233,593,1734.5,19011.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196949.8,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331525
WV0319,WV,2005,3131,17000000,125,100000,Custom Engineered Foam Products,1,10000000,4914,11,28405.21,2771240,154859,8012,45881,0,6699,46314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247054,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,326199
WV0318,WV,2005,3354,32000000,350,250000,Aluminum Extrusions,2,8000000,6864,10,110805.452,10810288,862751,28719,478777,16083,73019,558049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915660,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331316
WV0317,WV,2005,3082,60000000,250,160000,Hose and Tubing,6,180000,8760,13,95296.28975,9297199,164861,15625,263729,60117,12083,95444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584151,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331210
WV0316,WV,2005,3842,100000000,300,140000,Orthopedic Supplies,1,5000000,6000,12,62001.64525,6048941,349628,0,0,4991,20434,177051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531670,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,339113
WV0315,WV,2005,3471,3000000,35,23700,Wear & Corrosion Resistant Coatings,1,100000,6656,14,28307.22,2761680,150940,8830,47222,0,9838,88144.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286306.37,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332813
WV0314,WV,2005,2672,21000000,42,135000,Industrial Facings,6,750000,6120,13,28462.84575,2776863,206680,10047,66106,11494,9138,87815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372095,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,322222
WV0313,WV,2005,5169,20000000,116,300000,Specialty Chemicals,2,0,8760,14,128495.23,12536120,256710,22937,192164,12519,144403,987800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449193,109654000,291447,0,0,0,0,0,0,0,0,0,0,291447,VA,424690
WV0312,WV,2005,3089,6000000,200,120000,Printing and Cutting of Cardboard Boxes,1,50000000,8568,13,99630,9720000,214568,16529,136367,7892,66629,628227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987054,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,312221
WV0311,WV,2005,2421,36000000,150,175000,Kiln Dried Hardwood Lumber and Hardwood Flooring,6,23000,4160,12,104670.4683,10211753,379494,24297,236050,19624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95313,83025,0,0,0,0,0,0,718193,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,321113
WV0310,WV,2005,3568,25000000,170,120000,Coupling of Motors and Other Equipment,1,2600000,6656,13,31126.34925,3036717,121166,6434,65945,8362,6959,54104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249577,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,332919
WV0309,WV,2005,3082,5500000,47,106000,Plastic Moldings,2,3000000,6120,14,14690.5255,1433222,70454,4702,41091,-4796,827,7199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113948,7636354,31965,0,0,0,0,0,0,0,0,0,0,31965,OH,326121
WV0308,WV,2005,3315,13000000,55,112757,Steel Bar Grating and Steel Wire,2,36000000,4160,11,17492.94725,1706629,52782,6521,21065,49456,4881,48614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171917,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,331222
WV0307,WV,2004,3499,35000000,110,300000,Grave Vaults,1,54000,2080,15,36989.65675,3608747,127969,9995,103884,1440,43591,249026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482319,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,339995
WV0306,WV,2004,3089,14000000,120,100000,Fiberglass Matting Reinforcement,2,10400000,8688,14,34279.06475,3344299,137083,0,0,8204,73985,404163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549450,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,327993
WV0305,WV,2004,2026,10000000,55,55000,Fluid Milk,5,3000,4030,16,11774.79,1148760,116139,0,0,-248,5744,53456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169347,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,311511
WV0304,WV,2004,2851,24000000,65,86000,Molded Door Skins,1,6000000,8760,11,214840,20960000,487949,44488,327614,0,120067,1066235,0,0,0,0,0,0,0,0,0,0,0,0,22926,10800,0,0,0,0,0,0,1892598,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,321219
WV0303,WV,2004,2434,50000000,700,320000,Kitchen Cabinet Components,1,7250000,6000,14,174583.002,17032488,559504,40405,263967,-18534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80914,36592,0,0,0,0,0,0,841529,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,337110
WV0302,WV,2004,3469,5500000,34,70000,Metal Stampings,3,3500,4368,13,13800.149,1346356,45638,4427,54288,1813,2561,25687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127426,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332116
WV0301,WV,2004,2045,17000000,184,86700,Frozen Dough Products,2,157000000,7200,12,204836.3485,19984034,397604,38750,215063,225561,14384,115562,0,0,0,0,2365,20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974265,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,311822
WV0300,WV,2004,3089,50000000,170,330000,Building Wraps & MH Supplies,3,60000,6240,17,81739.47575,7974583,337053,19354,152345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23025,196367,0,0,685765,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,326199
WV0299,WV,2004,3069,33000000,60,100000,Roofing Membranes,6,107640,6240,16,28590.12,2789280,192550,8040,45336,7468,21390,176055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421409,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,326299
WV0298,WV,2004,3417,8500000,80,58000,Off highway and Industrial braking systems,1,250000,6422,13,12701.8,1239200,103267,0,0,0,2734,21153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124420,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332212
WV0297,WV,2004,2677,10000000,120,12000,Activated Carbon,3,10000,8760,10,70405.45625,6868825,239722,0,0,0,61275,521550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37429,130837,892109,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,322232
WV0296,WV,2004,2037,24000000,175,311000,Apple Juice and Apple Sauce,5,1440,1440,13,52592.6065,5130986,230679,0,0,25859,0,0,0,0,0,0,0,0,0,0,53306,351899,0,0,0,0,0,0,0,0,0,0,608437,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,311411
WV0295,WV,2004,3363,5000000,22,25000,Bronze and Al castings,1,1500000,2470,14,18622.2,1816800,78385,12079,90610,0,11395,97106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266101,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331521
WV0294,WV,2004,2679,51000000,175,185000,Carded Packaging,3,15000,6552,10,44457.12,4337280,217008,14318,83014,0,2929,21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321627,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,322222
WV0293,WV,2004,3441,30000000,100,77500,Fabricated Structural Steel,3,15000,3900,13,25682.55375,2505615,99294,8622,47847,-388,3904,46758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193511,0,0,5000,100000,0,0,0,0,0,0,0,0,100000,VA,332312
WV0292,WV,2004,3089,40000000,395,293000,Fiberglass Reinforced Plastic,2,16000000,6000,29,195637.8653,19086621,558958,39468,307850,69398,152614,1004952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941158,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,326199
WV0291,WV,2004,3317,18500000,82,210000,Welded Steal tubing,2,32000000,4368,10,8061,786486,215692,1563,1323,0,9249,74106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264121,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331210
WV0290,WV,2004,2491,30000000,175,410000,Hardwood Flooring and Dry Kiln Lumber,6,22000,4628,13,65792,6418707,230440,0,0,36011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166000,75071,0,0,0,0,0,0,341522,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,321114
WV0289,WV,2004,3643,20000000,125,341000,Electrical and Mechanical Cables,3,15000,6240,15,53236,5193719,310204,0,0,0,12390,93264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403468,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,335931
WV0288,WV,2004,3351,15000000,95,140000,Copper and Aluminum Tubing,2,4500000,6864,14,25378,2475900,180539,6559,43700,2953,20215,187020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414212,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,331421
WV0287,WV,2004,3061,8000000,72,60000,Rubber Products,2,2600000,4992,12,28198,2751000,199274,7424,49437,2953,4113,43217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294881,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,326291
WV0286,WV,2004,3498,13000000,80,56000,Bent Tube Assemblies,2,500000,4080,12,7732.6,754400,37720,2620,20854,2953,6722,52554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114081,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332996
WV0285,WV,2004,3069,4000000,43,25000,Custom Rubber Products,2,750000,6120,9,14433,1408080,75035,5048,27403,0,925,8163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110601,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,326299
WV0284,WV,2004,3241,72000000,100,50000,Cement products,3,38000,4420,9,12810,1249800,36897,4354,66079,7861,4945,47356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158193,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,327310
WV0283,WV,2004,2759,28000000,175,70000,Printed Periodicals,2,0,7488,14,47963,4679280,105951,14102,145368,0,11560,115636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366955,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,323115
WV0282,WV,2004,3312,12000000,87,130000,Industrial Fabrication,3,1825,4680,14,30629,2988153,138475,0,0,0,18401,124115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262590,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,331221
WV0281,WV,2003,2421,400000,8,10000,Dried Lumber,6,4000,8736,5,3717,362631,26362,0,0,1317,9993,80174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107853,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,321999
WV0280,WV,2003,3355,135000000,182,300000,Aluminum Sheet,2,120000000,8568,12,306992,29950441,658229,81283,622851,0,117168,788765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069845,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,331319
WV0279,WV,2003,3089,7000000,93,72000,Plastic Injection Molding,1,50000000,7488,11,60900,5941500,321628,13168,0,6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327855,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,326199
WV0278,WV,2003,2037,18000000,124,289874,Processed Vegetables,2,25000000,4704,13,200884,19598465,645963,50580,425519,57200,11291,68542,0,0,0,0,0,0,0,0,43284,171303,0,0,0,0,0,0,0,0,0,0,1368527,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,311411
WV0277,WV,2003,2077,8000000,28,80000,Poultry fat and feather mill,2,72000000,6240,12,99323,9690000,306846,52153,212899,83524,236440,1244038,0,0,0,0,251242,1953673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800980,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,311613
WV0276,WV,2003,2851,25000000,200,300000,Paints and Allied Products,5,1000,6268,11,38064,3713559,254927,94608,0,0,68987,315620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570547,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,325510
WV0275,WV,2003,3452,47000000,200,400000,Precision fasteners,1,1000000,8400,14,142706,13922499,725222,303372,166812,221454,142598,781608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895096,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,332722
WV0274,WV,2003,2421,6250000,14,61170,Kiln Dried Lumber,6,5000,2125,9,5240,511200,28376,0,0,-900,26875,168580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196056,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,321912
WV0273,WV,2003,3069,7000000,37,25312,Extruded ring cord and tubing,2,5000000,2080,11,6213,606180,49740,0,0,-512,2310,16330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65558,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,339932
WV0272,WV,2003,2011,10000000,180,60000,Meat Processing,2,5000000,2080,13,50922,4968000,152344,10128,117152,1440,25082,107904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378840,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,311611
WV0271,WV,2003,3089,20000000,275,200000,Open top plastic containers,3,6000,8760,13,154149,15038881,711831,0,0,5697,3657,44487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762015,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,326199
WV0270,WV,2003,3599,12000000,150,225000,Hydraulic rods and cylinders,1,30000,7488,13,110304,10761360,301335,22231,187175,-12009,17529,111233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587734,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,332710
WV0269,WV,2003,3089,50000000,190,125000,Packaging Material,6,500000,8760,10,111885,10915600,591424,20364,0,0,84275,496588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088012,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,326199
WV0268,WV,2003,3955,18000000,220,300000,Thermal label ribbons&Jack hammer parts,1,1605924,3366,13,40560,3957055,203633,11275,75029,0,17304,125303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403965,0,0,0,0,0,0,0,0,0,0,0,0,0,OH,339944
